epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
1,4.18041,6.338,3.75129,12.41,36.21,-0.42912,3.846153846153846e-05,19.754,0.857|0.962,2.58|0.01,527.9|441.1,3120.0|3120.0,780|260,777|777,0|2,259,49920,19.75
2,3.56008,15.012,3.53253,16.98,42.38,-0.02755,0.010038461538461538,18.635,0.933|0.935,1.01|0.27,536.9|440.8,3120.0|3120.0,780|260,773|773,0|2,255,49920,38.39
3,3.20189,20.833,3.05881,24.18,54.15,-0.14307,0.02003846153846154,18.747,0.924|0.945,1.19|0.17,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,57.14
4,2.81376,28.197,2.82359,28.27,59.79,0.00983,0.030038461538461538,18.852,0.911|0.948,1.43|0.12,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,75.99
5,2.54606,33.474,2.66003,32.41,65.18,0.11397,0.040038461538461544,19.162,0.905|0.948,1.57|0.15,532.9|442.5,3120.0|3120.0,780|260,776|776,0|2,258,49920,95.15
6,2.24653,39.838,2.89896,32.29,62.42,0.65243,0.05,19.282,0.907|0.944,1.55|0.25,536.9|441.5,3120.0|3120.0,780|260,774|774,0|2,256,49920,114.43
7,2.03215,44.774,2.13272,43.26,74.56,0.10058,0.04999486510586282,19.072,0.910|0.944,1.47|0.21,536.9|441.4,3120.0|3120.0,780|260,775|775,0|2,257,49920,133.5
8,1.86264,48.674,2.0619,44.69,76.16,0.19926,0.04997946253282231,19.057,0.907|0.946,1.53|0.16,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,152.56
9,1.74859,51.176,1.8288,50.16,80.02,0.08021,0.04995379860812502,19.191,0.909|0.948,1.50|0.17,536.9|441.0,3120.0|3120.0,780|260,776|776,0|2,258,49920,171.75
10,1.63408,54.169,1.93519,48.31,78.66,0.30111,0.049917883874293884,19.177,0.898|0.944,1.72|0.19,536.9|440.7,3120.0|3120.0,780|260,775|775,0|2,257,49920,190.93
11,1.52947,56.484,1.85634,50.27,80.75,0.32687,0.04987173308479738,19.139,0.912|0.945,1.43|0.19,536.9|441.7,3120.0|3120.0,780|260,776|776,0|2,258,49920,210.07
12,1.46515,58.123,1.74121,53.04,82.48,0.27606,0.04981536519798899,19.105,0.915|0.949,1.37|0.13,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,229.17
13,1.41103,59.353,1.70795,53.88,82.55,0.29692,0.04974880336931923,19.199,0.899|0.942,1.69|0.27,536.9|440.3,3120.0|3120.0,780|260,773|773,0|2,255,49920,248.37
14,1.35272,60.962,1.59202,55.9,84.82,0.2393,0.04967207494182361,19.195,0.912|0.945,1.45|0.19,536.9|441.7,3120.0|3120.0,780|260,775|775,0|2,257,49920,267.57
15,1.29121,62.574,1.65329,54.65,83.77,0.36208,0.04958521143489032,19.85,0.877|0.942,2.21|0.32,537.1|441.2,3120.0|3120.0,780|260,773|773,0|2,256,49920,287.42
16,1.24744,63.726,1.6295,56.24,83.67,0.38207,0.04948824853131237,19.152,0.916|0.944,1.36|0.22,532.9|441.1,3120.0|3120.0,780|260,775|775,0|2,257,49920,306.57
17,1.20226,64.912,1.7185,54.29,82.18,0.51624,0.04938122606262935,19.18,0.917|0.944,1.33|0.17,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,325.75
18,1.17095,65.781,1.77848,53.54,81.95,0.60753,0.049264187992765045,19.063,0.914|0.949,1.40|0.16,532.9|441.6,3120.0|3120.0,780|260,775|775,0|2,258,49920,344.81
19,1.1334,66.577,1.66103,55.7,83.37,0.52763,0.04913718239996734,19.18,0.915|0.942,1.38|0.27,536.9|441.6,3120.0|3120.0,780|260,773|773,0|2,255,49920,363.99
20,1.08925,67.847,1.64554,55.67,83.74,0.55629,0.04900026145705815,19.182,0.916|0.944,1.36|0.20,536.9|441.5,3120.0|3120.0,780|260,775|775,0|2,257,49920,383.17
21,1.08977,67.796,1.61758,56.68,84.9,0.52781,0.048853481410001225,19.135,0.911|0.948,1.46|0.18,532.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,402.31
22,1.05425,68.798,1.5327,59.15,85.5,0.47844,0.04869690255479682,19.143,0.910|0.947,1.49|0.15,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,421.45
23,1.01056,70.032,1.53295,59.43,85.56,0.5224,0.04853058921271258,19.126,0.914|0.944,1.41|0.21,532.9|441.3,3120.0|3120.0,780|260,775|775,0|2,257,49920,440.58
24,0.99242,70.615,1.65394,57.1,83.8,0.66152,0.048354609703860935,19.132,0.913|0.947,1.41|0.16,536.9|441.5,3120.0|3120.0,780|260,776|776,0|2,258,49920,459.71
25,0.96189,71.47,1.79599,54.05,82.06,0.8341,0.04816903631913372,19.122,0.916|0.947,1.36|0.13,532.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,478.83
26,0.95076,71.747,1.57513,58.79,84.97,0.62438,0.04797394529050577,19.109,0.916|0.945,1.36|0.22,532.9|441.2,3120.0|3120.0,780|260,775|775,0|2,257,49920,497.94
27,0.92754,72.163,1.68029,55.99,84.29,0.75275,0.04776941675971941,19.162,0.906|0.943,1.56|0.23,532.9|440.8,3120.0|3120.0,780|260,773|773,0|2,255,49920,517.1
28,0.90333,72.746,1.48554,60.35,86.47,0.58221,0.04755553474536294,19.111,0.914|0.945,1.40|0.22,536.9|441.9,3120.0|3120.0,780|260,774|774,0|2,257,49920,536.21
29,0.8825,73.341,1.5571,58.94,85.7,0.6746,0.04733238710835648,19.106,0.911|0.947,1.46|0.17,536.9|441.5,3120.0|3120.0,780|260,776|776,0|2,258,49920,555.32
30,0.86359,74.069,1.50228,60.57,86.09,0.6387,0.04710006551585946,19.124,0.913|0.945,1.42|0.18,536.9|441.5,3120.0|3120.0,780|260,776|776,0|2,258,49920,574.44
31,0.83679,74.744,1.57236,59.2,85.55,0.73557,0.04685866540361455,19.239,0.909|0.944,1.51|0.22,536.9|441.7,3120.0|3120.0,780|260,774|774,0|2,257,49920,593.68
32,0.81569,74.962,1.5323,60.84,86.04,0.71661,0.046608285936743446,19.082,0.913|0.948,1.41|0.15,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,612.76
33,0.8019,75.519,1.57888,59.56,85.91,0.77697,0.04634902996901064,19.038,0.914|0.949,1.40|0.15,532.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,631.8
34,0.78155,76.04,1.55091,61.04,85.78,0.76936,0.04608100400057206,19.071,0.923|0.944,1.23|0.19,536.9|441.5,3120.0|3120.0,780|260,775|775,0|2,258,49920,650.87
35,0.76033,76.611,1.60685,59.51,85.26,0.84652,0.0458043181342256,19.132,0.909|0.946,1.50|0.14,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,670.01
