epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
139,0.00493,99.958,1.10422,73.38,92.14,1.09929,0.002444465254637063,15.126,0.978|0.728,0.09|3.69,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,2089.49
140,0.00486,99.964,1.10361,73.36,92.07,1.09874,0.0022305832402805897,15.205,0.975|0.727,0.10|3.71,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,254,49920,2104.7
141,0.00468,99.96,1.10237,73.4,92.23,1.09769,0.002026054709494235,15.138,0.979|0.745,0.08|3.44,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,257,49920,2119.84
142,0.0048,99.958,1.10499,73.28,92.03,1.10019,0.001830963680866285,15.157,0.976|0.731,0.11|3.64,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,2134.99
143,0.00473,99.968,1.1037,73.39,92.09,1.09897,0.0016453902961390738,15.117,0.975|0.738,0.11|3.51,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,2150.11
144,0.0048,99.964,1.10317,73.41,92.16,1.09837,0.0014694107872874175,14.975,0.976|0.739,0.09|3.45,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,2165.09
145,0.00474,99.974,1.10489,73.23,92.12,1.10015,0.001303097445203183,15.064,0.973|0.739,0.13|3.50,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,2180.15
146,0.00474,99.972,1.10456,73.46,92.07,1.09983,0.0011465185899987797,15.17,0.979|0.727,0.06|3.70,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,256,49920,2195.32
147,0.00483,99.958,1.09945,73.36,92.12,1.09462,0.0009997385429418553,15.111,0.976|0.732,0.09|3.57,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,2210.43
148,0.00473,99.966,1.10073,73.34,92.14,1.096,0.0008628176000326616,15.158,0.973|0.728,0.15|3.68,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,2225.59
149,0.00465,99.966,1.10364,73.3,92.08,1.09898,0.0007358120072349595,15.206,0.978|0.730,0.08|3.63,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,256,49920,2240.8
150,0.00472,99.972,1.10067,73.47,92.06,1.09596,0.0006187739373706508,15.226,0.976|0.726,0.11|3.73,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,2256.02
151,0.00463,99.986,1.10336,73.48,92.18,1.09873,0.0005117514686876379,15.117,0.978|0.727,0.10|3.68,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,2271.14
152,0.00473,99.97,1.09947,73.42,92.23,1.09475,0.0004147885651096861,15.26,0.980|0.721,0.05|3.85,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,2286.4
153,0.00473,99.958,1.1023,73.51,92.1,1.09757,0.0003279250581763982,15.25,0.978|0.733,0.10|3.65,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,2301.65
154,0.00475,99.97,1.10111,73.5,92.18,1.09636,0.0002511966306807723,15.205,0.980|0.717,0.06|3.86,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,2316.85
155,0.00475,99.966,1.1012,73.42,92.23,1.09645,0.00018463480201101335,15.019,0.978|0.743,0.08|3.43,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,2331.87
156,0.00481,99.964,1.10254,73.43,92.13,1.09773,0.00012826691520262113,15.07,0.976|0.734,0.09|3.56,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,2346.94
157,0.00468,99.978,1.10199,73.37,92.09,1.09731,8.211612570611926e-05,14.935,0.979|0.735,0.07|3.55,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,2361.88
158,0.00463,99.976,1.10038,73.38,92.09,1.09575,4.620139187497819e-05,14.845,0.978|0.741,0.07|3.43,904.8|365.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,2376.72
159,0.00462,99.98,1.10118,73.43,92.04,1.09655,2.0537467177692006e-05,15.046,0.980|0.730,0.05|3.64,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,2391.77
160,0.0047,99.972,1.10188,73.46,92.08,1.09718,5.134894137179269e-06,15.153,0.978|0.728,0.09|3.67,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,2406.92
