epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
51,0.06081,98.64,1.54622,65.26,88.16,1.48541,0.016121059825476628,15.941,0.927|0.735,0.96|3.63,1704.1|548.3,3120.0|3120.0,260|130,0|0,0|2,89,49920,832.55
52,0.05628,98.81,1.54816,65.77,88.1,1.49188,0.015959536446639572,16.141,0.935|0.678,0.79|4.61,1704.1|548.2,3120.0|3120.0,260|130,0|0,0|2,79,49920,848.69
53,0.04839,99.018,1.48876,66.27,88.55,1.44037,0.0157955649407017,16.255,0.918|0.755,1.16|3.33,1705.1|525.3,3120.0|3120.0,260|130,0|0,0|2,95,49920,864.94
54,0.04563,99.071,1.49887,66.36,88.58,1.45323,0.015629212665768978,16.206,0.931|0.681,0.83|4.55,1704.6|525.3,3120.0|3120.0,260|130,0|0,0|2,77,49920,881.15
55,0.03869,99.327,1.47878,66.14,88.64,1.44009,0.015460547957947103,16.088,0.919|0.746,1.13|3.50,1704.1|546.8,3120.0|3120.0,260|130,0|0,0|2,91,49920,897.24
56,0.03362,99.485,1.48724,66.98,88.85,1.45362,0.015289640103269624,16.104,0.913|0.759,1.19|3.28,1704.1|547.8,3120.0|3120.0,260|130,0|0,0|2,91,49920,913.34
57,0.02977,99.549,1.47784,66.59,88.86,1.44807,0.015116559309235824,16.315,0.927|0.709,1.01|4.21,1705.1|547.8,3120.0|3120.0,260|130,0|0,0|2,82,49920,929.65
58,0.0289,99.547,1.47603,66.69,88.86,1.44714,0.014941376675970057,16.338,0.908|0.760,1.33|3.30,1705.2|548.3,3120.0|3120.0,260|130,0|0,0|2,93,49920,945.99
59,0.02896,99.521,1.46815,66.65,88.61,1.43919,0.01476416416701445,16.228,0.908|0.765,1.31|3.20,1704.8|525.2,3120.0|3120.0,260|130,0|0,0|2,94,49920,962.22
60,0.02411,99.659,1.45494,67.68,88.96,1.43084,0.014584994579766863,16.11,0.931|0.687,0.94|4.50,1704.1|547.8,3120.0|3120.0,260|130,0|0,0|2,79,49920,978.33
61,0.02133,99.728,1.44224,67.53,88.92,1.42091,0.014403941515576344,16.195,0.920|0.771,1.11|3.07,1704.8|547.8,3120.0|3120.0,260|130,0|0,0|2,95,49920,994.53
62,0.02073,99.722,1.43149,67.83,89.1,1.41076,0.01422107934950832,16.34,0.937|0.689,0.82|4.31,1704.1|526.1,3120.0|3120.0,260|130,0|0,0|2,81,49920,1010.87
63,0.01912,99.788,1.45043,67.23,88.71,1.43131,0.014036483199791948,16.405,0.913|0.765,1.23|3.25,1705.1|547.8,3120.0|3120.0,260|130,0|0,0|2,92,49920,1027.27
64,0.01908,99.786,1.44054,67.06,88.75,1.42147,0.013850228896962177,16.493,0.911|0.765,1.29|3.24,1705.1|549.2,3120.0|3120.0,260|130,0|0,0|2,95,49920,1043.76
65,0.01785,99.774,1.43841,67.2,88.97,1.42056,0.013662392952709228,16.504,0.913|0.756,1.24|3.37,1705.1|547.8,3120.0|3120.0,260|130,0|0,0|2,95,49920,1060.27
66,0.01549,99.858,1.42492,67.56,89.22,1.40942,0.013473052528448201,16.269,0.915|0.761,1.19|3.28,1704.9|547.8,3120.0|3120.0,260|130,0|0,0|2,94,49920,1076.54
67,0.01643,99.812,1.41818,67.78,88.97,1.40175,0.013282285403621863,16.28,0.916|0.758,1.18|3.33,1704.1|547.8,3120.0|3120.0,260|130,0|0,0|2,94,49920,1092.82
68,0.0162,99.826,1.40596,67.8,89.2,1.38976,0.013090169943749475,16.073,0.913|0.761,1.17|3.26,1705.1|547.8,3120.0|3120.0,260|130,0|0,0|2,97,49920,1108.89
69,0.01375,99.88,1.40066,68.22,89.33,1.38691,0.012896785068234924,16.504,0.915|0.737,1.22|3.75,1704.8|547.8,3120.0|3120.0,260|130,0|0,0|2,91,49920,1125.39
70,0.01348,99.882,1.39206,68.14,89.54,1.37858,0.012702210217947287,16.256,0.916|0.757,1.16|3.32,1704.1|525.3,3120.0|3120.0,260|130,0|0,0|2,95,49920,1141.65
71,0.0118,99.898,1.37712,68.05,89.3,1.36532,0.012506525322587206,16.057,0.934|0.676,0.84|4.62,1704.9|549.3,3120.0|3120.0,260|130,0|0,0|2,76,49920,1157.71
72,0.01187,99.88,1.38773,67.91,89.26,1.37586,0.012309810767852434,16.348,0.916|0.757,1.17|3.38,1704.6|525.8,3120.0|3120.0,260|130,0|0,0|2,94,49920,1174.05
73,0.01131,99.904,1.37998,68.3,89.44,1.36867,0.012112147362416075,15.855,0.936|0.691,0.83|4.34,1704.1|548.3,3120.0|3120.0,260|130,0|0,0|2,80,49920,1189.91
74,0.01118,99.91,1.37294,68.44,89.34,1.36175,0.011913616304731063,16.634,0.911|0.738,1.33|3.71,1705.1|550.0,3120.0|3120.0,260|130,0|0,0|2,90,49920,1206.54
75,0.0112,99.912,1.36757,68.28,89.38,1.35637,0.011714299149674536,16.238,0.919|0.770,1.14|3.12,1704.9|526.0,3120.0|3120.0,260|130,0|0,0|2,95,49920,1222.78
76,0.01112,99.898,1.36634,68.36,89.55,1.35522,0.011514277775045767,16.402,0.911|0.763,1.24|3.26,1705.1|547.8,3120.0|3120.0,260|130,0|0,0|2,94,49920,1239.18
77,0.01032,99.912,1.36454,68.32,89.26,1.35422,0.011313634347931464,15.998,0.947|0.677,0.65|4.61,1704.9|547.8,3120.0|3120.0,260|130,0|0,0|2,78,49920,1255.18
